project,from_name,to_name,from_url,to_url,from_fqs,from_tctracer_fqs,from_testlinker_fqs,to_fqs,to_tctracer_fqs,to_testlinker_fqs,from_artifact,to_artifact,to_call_depth,candidate,label,tags,notes
mockito,withComplexPatternArguments,anyString,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentMatchers.java#L392,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockito.ArgumentMatchers.anyString(),org.mockito.ArgumentMatchers.anyString(),org.mockito.ArgumentMatchers.anyString(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,withComplexPatternArguments,eq,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/ArgumentMatchers.java#L593,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockito.ArgumentMatchers.eq(int),org.mockito.ArgumentMatchers.eq(int),org.mockito.ArgumentMatchers.eq(int),#test-code #test-case-method,#main-code,1,1,0,,
mockito,withComplexPatternArguments,mock,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2174,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),"org.mockito.Mockito.mock(java.lang.Class<T>, org.mockito.stubbing.Answer)","org.mockito.Mockito.mock(Class, Answer)","org.mockito.Mockito.mock(Class, Answer)",#test-code #test-case-method,#main-code,1,1,1,,
mockito,withComplexPatternArguments,when,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L2845,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockito.Mockito.when(T),org.mockito.Mockito.when(T),org.mockito.Mockito.when(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,withComplexPatternArguments,thenReturn,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/stubbing/OngoingStubbing.java#L50,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockito.stubbing.OngoingStubbing.thenReturn(T),org.mockito.stubbing.OngoingStubbing.thenReturn(T),org.mockito.stubbing.OngoingStubbing.thenReturn(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,should_validate_consecutive_exception_for_void_method,doNothing,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/StubbingConsecutiveAnswersTest.java#L316,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3197,org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockito.Mockito.doNothing(),org.mockito.Mockito.doNothing(),org.mockito.Mockito.doNothing(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,should_validate_consecutive_exception_for_void_method,doThrow,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/StubbingConsecutiveAnswersTest.java#L316,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/stubbing/BaseStubber.java#L31,org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockito.stubbing.BaseStubber.doThrow(java.lang.Throwable...),org.mockito.stubbing.BaseStubber.doThrow(Throwable[]),org.mockito.stubbing.BaseStubber.doThrow(Throwable[]),#test-code #test-case-method,#main-code,1,1,1,,
mockito,should_validate_consecutive_exception_for_void_method,when,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/StubbingConsecutiveAnswersTest.java#L316,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/stubbing/Stubber.java#L76,org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockito.stubbing.Stubber.when(T),org.mockito.stubbing.Stubber.when(T),org.mockito.stubbing.Stubber.when(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,should_validate_consecutive_exception_for_void_method,voidMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/StubbingConsecutiveAnswersTest.java#L316,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L216,org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.stubbing.StubbingConsecutiveAnswersTest.should_validate_consecutive_exception_for_void_method(),org.mockitousage.IMethods.voidMethod(),org.mockitousage.IMethods.voidMethod(),org.mockitousage.IMethods.voidMethod(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnSecondMethodBecauseFourInvocationsWanted,verify,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/BasicVerificationInOrderTest.java#L143,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/InOrder.java#L93,org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),"org.mockito.InOrder.verify(T, org.mockito.verification.VerificationMode)","org.mockito.InOrder.verify(T, VerificationMode)","org.mockito.InOrder.verify(T, VerificationMode)",#test-code #test-case-method,#main-code,1,1,1,,
mockito,shouldFailOnSecondMethodBecauseFourInvocationsWanted,times,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/BasicVerificationInOrderTest.java#L143,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3432,org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockito.Mockito.times(int),org.mockito.Mockito.times(int),org.mockito.Mockito.times(int),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnSecondMethodBecauseFourInvocationsWanted,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/BasicVerificationInOrderTest.java#L143,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L121,org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnSecondMethodBecauseFourInvocationsWanted,fail,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/BasicVerificationInOrderTest.java#L143,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitoutil/Stopwatch.java#L69,org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),org.mockitousage.verification.BasicVerificationInOrderTest.shouldFailOnSecondMethodBecauseFourInvocationsWanted(),"org.mockitoutil.Stopwatch.fail(java.lang.String, long, long)","org.mockitoutil.Stopwatch.fail(String, long, long)","org.mockitoutil.Stopwatch.fail(String, long, long)",#test-code #test-case-method,#main-code,1,0,0,,
mockito,shouldFailOnNoMoreInteractions,verify,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/VerificationInOrderMixedWithOrdinaryVerificationTest.java#L85,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/InOrder.java#L74,org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockito.InOrder.verify(T),org.mockito.InOrder.verify(T),org.mockito.InOrder.verify(T),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnNoMoreInteractions,verify,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/VerificationInOrderMixedWithOrdinaryVerificationTest.java#L85,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/InOrder.java#L93,org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),"org.mockito.InOrder.verify(T, org.mockito.verification.VerificationMode)","org.mockito.InOrder.verify(T, VerificationMode)","org.mockito.InOrder.verify(T, VerificationMode)",#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnNoMoreInteractions,verifyNoMoreInteractions,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/VerificationInOrderMixedWithOrdinaryVerificationTest.java#L85,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3004,org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockito.Mockito.verifyNoMoreInteractions(java.lang.Object...),org.mockito.Mockito.verifyNoMoreInteractions(Object[]),org.mockito.Mockito.verifyNoMoreInteractions(Object[]),#test-code #test-case-method,#main-code,1,1,1,,
mockito,shouldFailOnNoMoreInteractions,atLeastOnce,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/VerificationInOrderMixedWithOrdinaryVerificationTest.java#L85,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/Mockito.java#L3467,org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockito.Mockito.atLeastOnce(),org.mockito.Mockito.atLeastOnce(),org.mockito.Mockito.atLeastOnce(),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnNoMoreInteractions,simpleMethod,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/VerificationInOrderMixedWithOrdinaryVerificationTest.java#L85,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitousage/IMethods.java#L121,org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),org.mockitousage.IMethods.simpleMethod(int),#test-code #test-case-method,#main-code,1,1,0,,
mockito,shouldFailOnNoMoreInteractions,fail,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/verification/VerificationInOrderMixedWithOrdinaryVerificationTest.java#L85,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/testFixtures/java/org/mockitoutil/Stopwatch.java#L69,org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),org.mockitousage.verification.VerificationInOrderMixedWithOrdinaryVerificationTest.shouldFailOnNoMoreInteractions(),"org.mockitoutil.Stopwatch.fail(java.lang.String, long, long)","org.mockitoutil.Stopwatch.fail(String, long, long)","org.mockitoutil.Stopwatch.fail(String, long, long)",#test-code #test-case-method,#main-code,1,0,0,,
mockito,less_or_equal_matcher,missingMethodInvocation,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/MatchersTest.java#L419,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/exceptions/Reporter.java#L119,org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,less_or_equal_matcher,pullOngoingStubbing,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/MatchersTest.java#L419,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L20,org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,less_or_equal_matcher,stubbingStarted,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/MatchersTest.java#L419,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L28,org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockito.internal.progress.MockingProgress.stubbingStarted(),org.mockito.internal.progress.MockingProgress.stubbingStarted(),org.mockito.internal.progress.MockingProgress.stubbingStarted(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,less_or_equal_matcher,reset,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/MatchersTest.java#L419,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L34,org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockito.internal.progress.MockingProgress.reset(),org.mockito.internal.progress.MockingProgress.reset(),org.mockito.internal.progress.MockingProgress.reset(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,less_or_equal_matcher,mockingProgress,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/matchers/MatchersTest.java#L419,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/ThreadSafeMockingProgress.java#L29,org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockitousage.matchers.MatchersTest.less_or_equal_matcher(),org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress(),org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress(),org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,strictness_per_mock,missingMethodInvocation,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/exceptions/Reporter.java#L119,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,strictness_per_mock,pullOngoingStubbing,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L20,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,strictness_per_mock,stubbingStarted,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L28,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.internal.progress.MockingProgress.stubbingStarted(),org.mockito.internal.progress.MockingProgress.stubbingStarted(),org.mockito.internal.progress.MockingProgress.stubbingStarted(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,strictness_per_mock,reset,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L34,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.internal.progress.MockingProgress.reset(),org.mockito.internal.progress.MockingProgress.reset(),org.mockito.internal.progress.MockingProgress.reset(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,strictness_per_mock,mockingProgress,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/strictness/StrictnessWhenRuleStrictnessIsUpdatedTest.java#L29,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/ThreadSafeMockingProgress.java#L29,org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockitousage.strictness.StrictnessWhenRuleStrictnessIsUpdatedTest.strictness_per_mock(),org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress(),org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress(),org.mockito.internal.progress.ThreadSafeMockingProgress.mockingProgress(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,withComplexPatternArguments,missingMethodInvocation,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/exceptions/Reporter.java#L119,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),org.mockito.internal.exceptions.Reporter.missingMethodInvocation(),#test-code #test-case-method,#main-code,3,0,0,,
mockito,withComplexPatternArguments,pullOngoingStubbing,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/test/java/org/mockitousage/stubbing/DeepStubbingTest.java#L181,https://github.com/mockito/mockito/blob/d16fcfc274d7ca03a2b4bdc22dd7c3ec6dac8690/mockito-core/src/main/java/org/mockito/internal/progress/MockingProgress.java#L20,org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),org.mockito.internal.progress.MockingProgress.pullOngoingStubbing(),#test-code #test-case-method,#main-code,3,0,0,,
